Charta_Id,Pda_Id,Year,Month,State,State_Pop,State_Threshold,Declaration_Number,County,Met_Threshold,County_Pop,County_Threshold,Applicant_Id,SLTT_Organization_Id,Applicant_Name,Cat_A,Cat_B,Cat_C,Cat_D,Cat_E,Cat_F,Cat_G,Total,Status,Applicant_Type,Comment,Comment_Html,Inspector,Source_File,In_Pa_Pdas,Pa_Pdas_Applicant_Name
2026-May-MI-0042,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Grand Traverse,True,95238,462856.68,,,Grand Traverse County Parks,,4500.0,,,,,226075.57,230575.57,Complete,County,"Cat A: Estimated: $0, for debris removal contract labor from park facilities and pathways. Validated: $4,500 using applicant provided invoices and activity descriptions
Cat G: Estimated: $2,255,000 for washed out trail restoration at several sites, replacement of a pedestrian bridge, repairs to a service road, and replacement of a scenic overlook. See more details at ""Grand Traverse Extra Notes."" Reduced: $2,028,924.43 - unable to validate most lump sums based on site visits or provided documentation. Revised $13m cost estimate did not tie to the observed damage. Validated: $226,075.57 using applicant provided estimate and pictures. 
- Oleson Bridge: Estimated: $800,000 to replace a footbridge. Reduced: $797,500 Photos show a tree that fell on one end of the bridge and limited washout around one abutment. Validated: $2,500 using FEMA engineer estimate for the removal of a tree and the repair/stabilization of the bridge abutment.
- Beaver Pond Trail: Estimated: $175,000, lump sum estimate provided. Reduced: $169,356.82 Validated $5,643.18 based on FEMA estimate of damaged dimensions to the trail.
- BRT service road: Estimated: $80,000 BRT service road washed out by the flood. Validated: $80,000 using applicant provided pictures and cost estimate
- Oleson trail washout: Estimated $500,000 with lump sum cost. Reduced: $ because unable to tie cost to work to restore the trail to pre-disaster conditions. Validated: $12,124.27 with FEMA eng. cost estimate to repair the trail. 
- Keystone Overlook: Estimated: $200,000.00 lump sum. Validated: $105,883.22 based on FEMA engineer estimate. Reduced. $94,116.78 - unable to tie lump sum to lump sum.
- Keystone Rapids Trail: Estimated: $500,000 with lump sum cost. Reduced: $180,075.10 due to lump sums provided not tied to trail restoration. Validated: $19,924.90 with FEMA engineer estimate to restore to predisaster conditions.","<b>Cat A: Estimated</b>: <b>$0</b>, for debris removal contract labor from park facilities and pathways. <b>Validated: $4,500 </b>using applicant provided invoices and activity descriptions<br><b>Cat G: Estimated: $2,255,000</b> for washed out trail restoration at several sites, replacement of a pedestrian bridge, repairs to a service road, and replacement of a scenic overlook. See more details at &quot;Grand Traverse Extra Notes.&quot;<b> Reduced:</b> $2,028,924.43 - unable to validate most lump sums based on site visits or provided documentation. Revised $13m cost estimate did not tie to the observed damage. <b>Validated: $226,075.57</b> using applicant provided estimate and pictures. <br>- Oleson Bridge: Estimated: $800,000 to replace a footbridge. Reduced: $797,500<b> </b>Photos show a tree that fell on one end of the bridge and limited washout around one abutment.<b> </b>Validated: $2,500 using FEMA engineer estimate for the removal of a tree and the repair/stabilization of the bridge abutment.<br>- Beaver Pond Trail: Estimated: $175,000, lump sum estimate provided. Reduced: $169,356.82 Validated $5,643.18 based on FEMA estimate of damaged dimensions to the trail.<br>- BRT service road: Estimated: $80,000 BRT service road washed out by the flood. Validated: $80,000 using applicant provided pictures and cost estimate<br>- Oleson trail washout: Estimated $500,000 with lump sum cost. Reduced: $ because unable to tie cost to work to restore the trail to pre-disaster conditions. Validated: $12,124.27 with FEMA eng. cost estimate to repair the trail. <br>- Keystone Overlook: Estimated: $200,000.00 lump sum. Validated: $105,883.22 based on FEMA engineer estimate. Reduced. $94,116.78 - unable to tie lump sum to lump sum.<br>- Keystone Rapids Trail: Estimated: $500,000 with lump sum cost. Reduced: $180,075.10 due to lump sums provided not tied to trail restoration. Validated: $19,924.90 with FEMA engineer estimate to restore to predisaster conditions.<br>",Connor Blevins,Table A - Michigan PDA - May 2026.xlsx,True,Grand Traverse County Parks
2026-May-MI-0043,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Grand Traverse,True,95238,462856.68,,,Grand Traverse County Roads,198000.0,138929.52,1657333.52,,,,,1994263.04,Complete,County,"Cat A: Estimated $198,000 for debris removal on roads at 13 sites.  Validated: $198,000, pending RFI for additional $21,000. Potential to add less than $100,000 from 1 more site.
Cat B: Estimated: $0 initially. Validated: $138,929.52 with contract invoices for emergency pumping, barricades and traffic control for FHWA roads and other facilities.
Cat C: Estimated: $12,738,000 for WC/WTBC road repairs at 173 sites. Validated: $1,657,333.52 with a sampling of cost estimates, provided invoices, F/A Labor/Equipment Summaries, and photos showing damage with reasonable lump sums. Reduced: $11,080,666.48 for repairs to FHWA roads and clarifying certain estimated costs were not in-kind. See ""Grand Traverse Roads Commission Validation Sheet"" for detailed information by WO.
Top-line notes:
   - Reduced $6,771,899.98 for 35 repair sites located on federal-aid roads
   - Reduced $3,855,628.50 on Brown Bridge Rd originally estimated full replacement including upgrade to spanned bridge ($4m), actual repair involves unearthing and repacking two large culverts, not bridge replacement. Applicant provided a contract quote for repairs and emergency repairs totaling $144,371.50.
   - Reduced $381,000 for other estimated repairs which are not in-kind (e.g., adding new culverts, upsizing culverts) at 9 sites
   - Reduced $72,138 after Applicant clarified SOW and provided in-kind costs for 2 sites - some of these costs were captured in the EPMs.
   - For approx 78 sites, FEMA validated either with photos with reasonable lump sum linked work orders, site visits, or cost documentation. Validated remaining 73 sites where photos were not provided or unclear which photos due to large sample. (approx. $538,000)","<b>Cat A: Estimated $198,000</b> for debris removal on roads at 13 sites.  <b>Validated:</b> <b>$198,000</b>, pending RFI for additional $21,000. Potential to add less than $100,000 from 1 more site.<br><b>Cat B: Estimated: $0 </b>initially. <b>Validated: $138,929.52</b> with contract invoices for emergency pumping, barricades and traffic control for FHWA roads and other facilities.<br><b>Cat C: Estimated: $12,738,000</b> for WC/WTBC road repairs at 173 sites. <b>Validated: $1,657,333.52 </b>with a sampling of cost estimates, provided invoices, F/A Labor/Equipment Summaries, and photos showing damage with reasonable lump sums. <b>Reduced: $11,080,666.48 </b>for repairs to FHWA roads and clarifying certain estimated costs were not in-kind. See &quot;Grand Traverse Roads Commission Validation Sheet&quot; for detailed information by WO.<br>Top-line notes:<br>   - Reduced $6,771,899.98 for 35 repair sites located on federal-aid roads<br>   - Reduced $3,855,628.50 on Brown Bridge Rd originally estimated full replacement including upgrade to spanned bridge ($4m), actual repair involves unearthing and repacking two large culverts, not bridge replacement. Applicant provided a contract quote for repairs and emergency repairs totaling $144,371.50.<br>   - Reduced $381,000 for other estimated repairs which are not in-kind (e.g., adding new culverts, upsizing culverts) at 9 sites<br>   - Reduced $72,138 after Applicant clarified SOW and provided in-kind costs for 2 sites - some of these costs were captured in the EPMs.<br>   - For approx 78 sites, FEMA validated either with photos with reasonable lump sum linked work orders, site visits, or cost documentation. Validated remaining 73 sites where photos were not provided or unclear which photos due to large sample. (approx. $538,000)",Connor Blevins,Table A - Michigan PDA - May 2026.xlsx,True,Grand Traverse County Roads
2026-May-MI-0044,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Grand Traverse,True,95238,462856.68,,,MDNR - Grand Traverse County,,,,,,,1400.0,1400.0,Complete,Government,"Cat G: Estimated: $1,400 for repairs to parking lot, bathrooms, and roadways/access site. Validated: $1,400 using applicant provided cost estimates","<b>Cat G: Estimated: $1,400</b> for repairs to parking lot, bathrooms, and roadways/access site. <b>Validated: $1,400</b> using applicant provided cost estimates",Connor Blevins,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0045,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Grand Traverse,True,95238,462856.68,,,Traverse City,,,35750.0,,,,294071.0,329821.0,Complete,City,"Cat A: Estimated: $2,066.02 for tree removal, removal of debris from creeks. Reduced: $2,066.02 for being below the FY 26 minimum project threshold
Cat B: Estimated: $1,385.72 for barricading, sandbagging, temporary emergency repairs, emergency response activities. Reduced $1,385.72 for being below the FR 26 minimum project threshold. 
Cat C: Estimated: $35,750 for damaged sidewalk underneath N Union St. Bridge. Validated: $35,750 using applicant provided pictures, invoices, and documents. 
Cat G: Estimated: $294,071 for a destroyed wooden footpath bridge, sink hole in parking lot, replacement of destroyed sidewalk in parking lot sink hole, and erosions of parking lot. Validated: $294,071 using applicant provided pictures, invoices, and documents. 
-Site 1 Estimated: $135,108, Grasshopper pedestrian bridge. Validated: $135,108 using applicant provided pictures and invoices
-Site 2 Estimated: $96,463 Lot A sidewalk that fell into the adjacent stream after a sinkhole formed underneath the pavement. Validated: $96,463 using applicant provided pictures and invoices, cost updated to include additional replacement of lost sidewalk that was not included in initial estimates. 
-Site 3 Estimated: $62,500 Lot K, erosion of embankment and retaining wall adjacent to a parking lot by the stream, the erosion resulted in a loss of retaining wall and fill material. Validated: $62,500 using applicant provided invoices and pictures","<b>Cat A: Estimated: $2,066.02</b> for tree removal, removal of debris from creeks. <b>Reduced: $2,066.02</b> for being below the FY 26 minimum project threshold<br><b>Cat B: Estimated: $1,385.72</b> for barricading, sandbagging, temporary emergency repairs, emergency response activities. <b>Reduced $1,385.72</b> for being below the FR 26 minimum project threshold. <br><b>Cat C: Estimated: $35,750</b> for damaged sidewalk underneath N Union St. Bridge. <b>Validated: $35,750</b> using applicant provided pictures, invoices, and documents. <br><b>Cat G: Estimated: $294,071</b> for a destroyed wooden footpath bridge, sink hole in parking lot, replacement of destroyed sidewalk in parking lot sink hole, and erosions of parking lot. <b>Validated: $294,071</b> using applicant provided pictures, invoices, and documents. <br>-Site 1 Estimated: $135,108, Grasshopper pedestrian bridge. Validated: $135,108 using applicant provided pictures and invoices<br>-Site 2 Estimated: $96,463<b> </b>Lot A sidewalk that fell into the adjacent stream after a sinkhole formed underneath the pavement. Validated: $96,463 using applicant provided pictures and invoices, cost updated to include additional replacement of lost sidewalk that was not included in initial estimates. <br>-Site 3 Estimated: $62,500 Lot K, erosion of embankment and retaining wall adjacent to a parking lot by the stream, the erosion resulted in a loss of retaining wall and fill material.<b> </b>Validated: $62,500<b> </b>using applicant provided invoices and pictures",Connor Blevins,Table A - Michigan PDA - May 2026.xlsx,True,Traverse City
2026-May-MI-0046,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Gratiot,True,41761,202958.46,,,Alma College,,,15580.0,,,,,15580.0,Complete,Other,"Cat C: Estimated: $13,930 for contract work to repair parking lot and road catch basins (two) in the facility parking lot and road due to flooding. Validated: $13,5930 using applicant-provided contract estimates and photos.","<b>Cat C: Estimated:</b> $13,930 for contract work to repair parking lot and road catch basins (two) in the facility parking lot and road due to flooding. <b>Validated: $13,5930 </b>using applicant-provided contract estimates and photos.<b> </b>",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Alma College
2026-May-MI-0047,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Gratiot,True,41761,202958.46,,,City of Alma,,,,,8591.26,,,8591.26,Complete,City,"Cat C: Estimated: $8,591.26 for force account labor, materials, and equipment used to repair a sewer lateral connection and storm line. Validated: $8,591.26 from maintenance cost reports provided by the applicant, documenting repairs to the sewer lateral connection and storm line. Work included adding gravel to repair a road washout, hydroexcavation to repair the storm pipe, and replacement of sidewalk.","<b>Cat C: Estimated: </b>$8,591.26 for force account labor, materials, and equipment used to repair a sewer lateral connection and storm line. <b>Validated:</b> $8,591.26 from maintenance cost reports provided by the applicant, documenting repairs to the sewer lateral connection and storm line. Work included adding gravel to repair a road washout, hydroexcavation to repair the storm pipe, and replacement of sidewalk.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,City of Alma 
2026-May-MI-0048,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Gratiot,True,41761,202958.46,,,City of St. Louis,,,44730.0,,,,,44730.0,Complete,City,"Cat C: Estimated: $44,730 for labor, materials, and equipment used to repair storm drains, street shoulder washouts, sinkholes, and sewer. Validated: $44,730 using applicant-provided street flooding repair estimates for work to restore storm drains, street damage, and sewer structure failure. The applicant also provided photos and descriptions of work at each site.","<b>Cat C: Estimated: </b>$44,730 for labor, materials, and equipment used to repair storm drains, street shoulder washouts, sinkholes, and sewer. <b>Validated:</b> $44,730 using applicant-provided street flooding repair estimates for work to restore storm drains, street damage, and sewer structure failure. The applicant also provided photos and descriptions of work at each site.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,City of St. Louis 
2026-May-MI-0049,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Gratiot,True,41761,202958.46,,,Fulton Township,,19284.33,,,,4683.93,,23968.26,Complete,Municipality,"Cat B: Estimated: $19,284.33 for overtime force account labor, equipment, and materials used for emergency protective measures to keep the bypass pump functioning.
Validated: $19,284.33 using applicant-provided estimate summary sheets and photos. Cat F: Estimated: $4,683.93 for regular time force account labor for permanent work to restore the lift station board and phone dialer. Validated: $4,683.93 from summary sheets and photos provided by the applicant.","<b>Cat B: Estimated: </b>$19,284.33 for overtime force account labor, equipment, and materials used for emergency protective measures to keep the bypass pump functioning.<br><b>Validated</b>: $19,284.33 using applicant-provided estimate summary sheets and photos. <b>Cat F: Estimated</b>: $4,683.93 for regular time force account labor for permanent work to restore the lift station board and phone dialer. <b>Validated: </b>$4,683.93 from summary sheets and photos provided by the applicant.<br>",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Fulton Township
2026-May-MI-0050,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Gratiot,True,41761,202958.46,,,Gratiot Co Drain Commission,5750.0,,,95900.0,,,,101650.0,Complete,County,"CAT A: Estimated: $5,750 for contracted removal of debris from grates and sediment removal to unclog the drain. Validated: $5,750 using applicant-provided estimates, cost breakdowns, and photos documenting the completed debris removal work. CAT D: Estimated: $132,783.06 for construction repairs to drainage systems #66 and #93, including labor, equipment, and materials. Reduced: $36,883.06 for soft costs such as engineering, legal, and construction services, as well as Flexamat material, which was excluded because it was not present before the disaster and was purchased prior to the event-- appears to be mitigation. These reductions were evaluated and confirmed by the Region 5 FEMA Engineer based on the estimates provided. Validated: $95,900 using applicant-provided photos, detailed descriptions of drainage repairs, and estimates for contracts, equipment, and materials used to complete the work. The Region 5 FEMA Engineer also reviewed and validated these costs and repairs.","<b>CAT A: Estimated</b>: $5,750 for contracted removal of debris from grates and sediment removal to unclog the drain.<b> Validated:</b> $5,750 using applicant-provided estimates, cost breakdowns, and photos documenting the completed debris removal work. <b>CAT D:</b> <b>Estimated:</b> $132,783.06 for construction repairs to drainage systems #66 and #93, including labor, equipment, and materials. <b>Reduced:</b> $36,883.06 for soft costs such as engineering, legal, and construction services, as well as Flexamat material, which was excluded because it was not present before the disaster and was purchased prior to the event-- appears to be mitigation. These reductions were evaluated and confirmed by the Region 5 FEMA Engineer based on the estimates provided. <b>Validated: </b>$95,900 using applicant-provided photos, detailed descriptions of drainage repairs, and estimates for contracts, equipment, and materials used to complete the work. The Region 5 FEMA Engineer also reviewed and validated these costs and repairs.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Gratiot Co Drain Commission
2026-May-MI-0051,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Gratiot,True,41761,202958.46,,,Village of Perrinton,6337.22,,,,,5324.17,,11661.39,Complete,Municipality,"Cat A: Estimated: $6,337.22 for force account labor, equipment, and fuel to perform debris removal from public roadways.Validated: $6,337.22 with applicant provided cost estimate breakdown of debris removal work performed and photos. Cat F: Estimated: $5,324.17 for force account labor, equipment, and materials used to repair the stand-by generator. Validated: $5,324.17 from estimates provided by the applicant and photos of the repaired generator.","<b>Cat A: Estimated: </b>$6,337.22 for force account labor, equipment, and fuel to perform debris removal from public roadways.<b>Validated: </b>$6,337.22 with applicant provided cost estimate breakdown of debris removal work performed and photos. <b>Cat F: Estimated:</b> $5,324.17 for force account labor, equipment, and materials used to repair the stand-by generator.<b> Validated:</b> $5,324.17 from estimates provided by the applicant and photos of the repaired generator.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Village of Perrinton
2026-May-MI-0052,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Iron,True,11631,56526.66,,,Iron County Road Commission,,,383314.0,,,,,383314.0,Complete,County,"Cat C: Estimated: $383,314.33 for contracted repairs and force account labor to restore roads, bridges, culverts, and drainage structures at 23 sites due to flooding. Validated: $383,314.33 using applicant-provided contract summaries, force account labor summary sheets, and photos documenting completed work at all 23 sites.","<b>Cat C: Estimated:</b> $383,314.33 for contracted repairs and force account labor to restore roads, bridges, culverts, and drainage structures at 23 sites due to flooding. <b>Validated:</b> $383,314.33 using applicant-provided contract summaries, force account labor summary sheets, and photos documenting completed work at all 23 sites.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,IRON COUNTY ROAD COMMISSION
2026-May-MI-0053,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Jackson,False,160366,779378.76,,,Jackson County Road Commission,,,117700.0,,,,,117700.0,Complete,County,"CAT C: Estimated: $221,200 for storm drain failure and sink hole. Reduced: $103,500 for FHWA Road - $80K for FHWA road and $23,500 for contingency cost. Validated: $117,700 utilizing applicant provided cost summary and photos.","CAT C: <b>Estimated:</b> $221,200 for storm drain failure and sink hole. <b>Reduced:</b> $103,500 for FHWA Road - $80K for FHWA road and $23,500 for contingency cost. <b>Validated:</b> $117,700 utilizing applicant provided cost summary and photos.<br>",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0054,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Jackson,False,160366,779378.76,,,Titler Farm Barn,,,,,,,,,Complete,,"CAT E: Estimated: $170,000 for collapsed pole barn. Reduced: $170,000 facility is a private residence.","<b>CAT E: Estimated:</b> $170,000 for collapsed pole barn. Reduced: $170,000 facility is a private residence. <br>",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0055,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Jackson,False,160366,779378.76,,,Village of Parm,,,,123738.0,,,,123738.0,Complete,,"CAT D: Estimated: $553,738 for repair costs to catch basins, clay pipes, and culverts under homeowner driveways. Reduced: $430,000 for costs estimated for clay pipe repair, to date these pipes have not been assessed for damages FEMA can not validate costs for damages that have not been confirmed, reduction also includes costs estimated for upgrading culverts in a neighborhood with undersized culverts under driveways, upgrading these culverts would be considered a mitigation measure and this cannot be included in the PDA. Validated: $123,738 cleaning of storm sewers and catch basins the applicant confirmed were clogged in their narrative cost description.","<b>CAT D: Estimated: </b>$553,738 for repair costs to catch basins, clay pipes, and culverts under homeowner driveways. <b>Reduced:</b> $430,000 for costs estimated for clay pipe repair, to date these pipes have not been assessed for damages FEMA can not validate costs for damages that have not been confirmed, reduction also includes costs estimated for upgrading culverts in a neighborhood with undersized culverts under driveways, upgrading these culverts would be considered a mitigation measure and this cannot be included in the PDA. <b>Validated:</b> $123,738 cleaning of storm sewers and catch basins the applicant confirmed were clogged in their narrative cost description.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0056,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Kalamazoo,False,261670,1271716.2,,,"Kalamazoo, City of",6742.0,,,,11795.0,,,18537.0,Complete,City,"CAT B: Estimated $16,710 for flood cleaning kits, and contractor/FAL OT for flood response. Reduced: $9,968 for ineligible flood cleaning kits. Validated: $6,742 utilizing Applicant provided cost summaries, emergency response descriptions.
CAT E: Estimated: $11,795 for damaged water pumps, fittings, and hoses, and FAE for utility repairs and traffic control. Validated: $11,795 utilizing Applicant provided cost estimate and damage descriptions.","<b>CAT B: Estimated $16,710</b> for flood cleaning kits, and contractor/FAL OT for flood response. <b>Reduced: $9,968</b> for ineligible flood cleaning kits. <b>Validated: $6,742</b> utilizing Applicant provided cost summaries, emergency response descriptions.<br><b>CAT E: Estimated: $11,795</b> for damaged water pumps, fittings, and hoses, and FAE for utility repairs and traffic control. <b>Validated: $11,795 </b>utilizing Applicant provided cost estimate and damage descriptions.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0057,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Kalkaska,True,17939,87183.54,,,Boardman Township,,,,91670.0,,,,91670.0,Complete,Municipality,"CAT D: Estimated: $99,170 for stabilization of the hydroelectric dam, culvert installation, and pump setup, as well as pump operation during construction in response to flooding. Reduced: $7,500 for ineligible engineering (soft) costs. Validated: $91,670 using applicant-provided summary estimates and photos documenting the completed work.","<b>CAT D: Estimated:</b> $99,170 for stabilization of the hydroelectric dam, culvert installation, and pump setup, as well as pump operation during construction in response to flooding. Reduced: $7,500 for ineligible engineering (soft) costs. <b>Validated</b>: $91,670 using applicant-provided summary estimates and photos documenting the completed work.<br>",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Boardman Township
2026-May-MI-0058,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Kalkaska,True,17939,87183.54,,,Kalkaska Library,,,,,,,,,Complete,County,"CAT B: Estimated: $2,281.40 for emergency protective measures, including removal of floodwater from the library building and elevator, as well as itemized materials and equipment used to salvage damaged contents and prevent further water intrusion. Reduced: $2,281.40 for emergency protective measures, materials, and equipment costs claimed, as these do not meet the FY2026 eligibility threshold. Validated: $0. CAT E: Estimated: $54,364.86 for permanent repairs to the library basement, including installation of a drainage system, epoxy flooring, and wall cove to enhance facility water resistance. Reduced: $54,364.86 for permanent work to upgrade the library building’s drainage system and flooring to improve water resistance, as permanent facility upgrades are not eligible. Validated: $0.","<b>CAT B: Estimated:</b> $2,281.40 for emergency protective measures, including removal of floodwater from the library building and elevator, as well as itemized materials and equipment used to salvage damaged contents and prevent further water intrusion. <b>Reduced:</b> $2,281.40 for emergency protective measures, materials, and equipment costs claimed, as these do not meet the FY2026 eligibility threshold. <b>Validated:</b> $0. <b>CAT E: Estimated: </b>$54,364.86 for permanent repairs to the library basement, including installation of a drainage system, epoxy flooring, and wall cove to enhance facility water resistance. <b>Reduced:</b> $54,364.86 for permanent work to upgrade the library building’s drainage system and flooring to improve water resistance, as permanent facility upgrades are not eligible. <b>Validated:</b> $0.<br>",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Kalkaska Library
2026-May-MI-0059,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Kalkaska,True,17939,87183.54,,,Kalkaska Public Works,,,,41889.27,,,,41889.27,Complete,,"CAT D: Estimated: $41,889.27 for labor, materials, and equipment used to repair the dam in-kind with riprap and boulders to contain the pond water following flooding. Validated: $41,889.27 using the applicant-provided invoice and photos documenting both the damages and the completed repair work.","<b>CAT D: Estimated</b>: $41,889.27 for labor, materials, and equipment used to repair the dam in-kind with riprap and boulders to contain the pond water following flooding. <b>Validated</b>: $41,889.27 using the applicant-provided invoice and photos documenting both the damages and the completed repair work.<br>",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Kalkaska Public Works
2026-May-MI-0060,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Kalkaska,True,17939,87183.54,,,Kalkaska Road Commission,,,178470.59,,,,,178470.59,Complete,County,"CAT C: Estimated: $206,105.22 for labor, equipment, contract, and materials used to perform permanent repairs to culverts and roadways within the applicant’s jurisdiction due to flooding. Validated: $178,470.59 from applicant provided estimates and photos.","<b>CAT C: Estimated:</b> $206,105.22 for labor, equipment, contract, and materials used to perform permanent repairs to culverts and roadways within the applicant’s jurisdiction due to flooding. <b>Validated: $178,470.59 </b>from applicant provided estimates and photos.  <br>",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Kalkaska Road Commission
2026-May-MI-0061,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Kalkaska,True,17939,87183.54,,,Village of Kalkaska,,,,,60035.0,,,60035.0,Complete,Municipality,"CAT E: Estimated: $110,035 for labor, materials, and equipment used to repair building walls, pump, water heater, and to install a power supply. Reduced: $50,000 for inclusion of engineering (soft) costs. Validated: $60,035 using applicant-provided estimates and photos.","<b>CAT E: Estimated:</b> $110,035 for labor, materials, and equipment used to repair building walls, pump, water heater, and to install a power supply. <b>Reduced:</b> $50,000 for inclusion of engineering (soft) costs. <b>Validated:</b> $60,035 using applicant-provided estimates and photos.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Village of Kalkaska
2026-May-MI-0062,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Lake,True,12096,58786.56,,,MDNR - Lake County,,,,,,,13554.29,13554.29,Complete,Government,"Category G: Estimated $13,554.29 Validated $13,554.29 for repairs to entire campground to address erosion, damaged roads, and campsites using applicant provided estimates.","<b>Category G: Estimated $13,554.29 Validated $13,554.29</b> for repairs to entire campground to address erosion, damaged roads, and campsites using applicant provided estimates.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0063,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Lake,True,12096,58786.56,,,Newkirk,,,123782.58,,,,,123782.58,Complete,Municipality,"Category C: Estimated:$123,782.58 for gravel crew labor, gravel installation, and materials used to repair all 13 culverts damaged by flooding. Validated: $123,782.58, based on applicant-provided photos and cost estimates.","Category C: Estimated:$123,782.58 for gravel crew labor, gravel installation, and materials used to repair all 13 culverts damaged by flooding. <b>Validated:</b> $123,782.58, based on applicant-provided photos and cost estimates.",Javon Cotton,Table A - Michigan PDA - May 2026.xlsx,True,Newkirk
2026-May-MI-0064,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Leelanau,False,22301,108382.86,,,Leelanau County,,,5458.15,,,,,5458.15,Complete,County,"CAT C Estimated: $5,458.15 for road washout and culvert replacement. Validated: $5,458.15 utilizing Applicant provided cost estimate and damage description.","<b>CAT C Estimated: $5,458.15</b> for road washout and culvert replacement. <b>Validated: $5,458.15</b> utilizing Applicant provided cost estimate and damage description.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0065,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Leelanau,False,22301,108382.86,,,MDNR - Leelanau County,,,,,,,400.0,400.0,Complete,Government,CAT G Estimated: $400 Validated $400.00 for repairs roadway/access site and grading done using applicant provided estimates.,<b>CAT G Estimated: $400 Validated $400.00</b> for repairs roadway/access site and grading done using applicant provided estimates.,Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0066,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Manistee,True,25032,121655.52,,,Manistee City WWTP,,8275.0,,,,,,8275.0,Complete,City,"CAT B:  Estimated: $8,789.56 for emergency operations and repairs to the WWTP pump to prevent back pressure within the sewer system. Reduced: $513.76 for regular time hours performing emergency work.  Validated $8,275.80","<b>CAT B:  Estimated: $8,789.56</b> for emergency operations and repairs to the WWTP pump to prevent back pressure within the sewer system.<b> Reduced: $513.76 </b>for regular time hours performing emergency work<b>.</b> <b> Validated $8,275.80</b>",Angela Williams,Table A - Michigan PDA - May 2026.xlsx,True,Manistee City WWTP
