table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
openfema,odp,individuals_and_households_program_valid_registrations,registrationMethod,23,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ihpReferral,24,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ihpEligible,25,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ihpAmount,26,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ineligibleReason,27,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,fipAmount,28,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,haReferral,29,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,haEligible,30,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,haAmount,31,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,haStatus,32,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaReferral,33,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaEligible,34,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaAmount,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,transientAccommodEligible,36,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,transientAccommodAmount,37,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaMedicalAssistEligible,38,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaMedicalAssistAmount,39,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaDentalAssistEligible,40,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaDentalAssistAmount,41,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaFuneralAssistEligible,42,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaFuneralAssistAmount,43,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaMovingAssistEligible,44,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaMovingAssistAmount,45,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaOtherAssistEligible,46,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaOtherAssistAmount,47,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,utilitiesOut,48,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,homeDamage,49,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,autoDamage,50,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,emergencyNeeds,51,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,foodNeed,52,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,shelterNeed,53,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,accessFunctionalNeeds,54,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,sbaApproved,55,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,inspnIssued,56,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,inspnReturned,57,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,habitabilityRepairsRequired,58,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rpfvl,59,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ppfvl,60,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,renterDamageLevel,61,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,destroyed,62,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,waterLevel,63,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,highWaterLocation,64,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,floodDamage,65,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,floodDamageAmount,66,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,foundationDamage,67,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,foundationDamageAmount,68,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,roofDamage,69,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,roofDamageAmount,70,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,tsaEligible,71,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,tsaCheckedIn,72,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rentalAssistanceEligible,73,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rentalAssistanceAmount,74,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rentalAssistanceEndDate,75,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rentalResourceCity,76,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rentalResourceStateAbbrev,77,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,rentalResourceZipCode,78,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,repairAssistanceEligible,79,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,repairAmount,80,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,replacementAssistanceEligible,81,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,replacementAmount,82,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,personalPropertyEligible,83,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,personalPropertyAmount,84,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ihpMax,85,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,haMax,86,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,onaMax,87,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,unmetNeedRp,88,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,unmetNeedPp,89,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,currentLocation,90,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,selfAssessmentInformation,91,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,reportedDamage,92,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,insufficientDamage,93,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,ineligibleInsurance,94,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,verifiedOwnership,95,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,verifiedOccupancy,96,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,appliedDate,97,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,lastRefresh,98,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,id,99,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,individuals_and_households_program_valid_registrations,femadexLastRefresh,100,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,odp,mission_assignments,incidentId,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each incident
openfema,odp,mission_assignments,incidentName,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name or title of the incident
openfema,odp,mission_assignments,incidentType,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type or category of the incident
openfema,odp,mission_assignments,disasterNumber,3,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each disaster
openfema,odp,mission_assignments,declarationType,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type of declaration related to the incident
openfema,odp,mission_assignments,declarationTitle,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Title or name of the declaration
openfema,odp,mission_assignments,maId,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each mission assignment
openfema,odp,mission_assignments,maAmendNumber,7,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number indicating any amendments made to the mission assignment
openfema,odp,mission_assignments,actionId,8,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each action related to the mission assignment
openfema,odp,mission_assignments,maType,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type or category of the mission assignment
openfema,odp,mission_assignments,supportFunction,10,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Code indicating the support function provided
openfema,odp,mission_assignments,priority,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Priority level assigned to the mission assignment
openfema,odp,mission_assignments,region,12,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Region code where the incident occurred
openfema,odp,mission_assignments,stt,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,State code where the incident occurred
openfema,odp,mission_assignments,agencyId,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each agency involved
openfema,odp,mission_assignments,agency,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the agency involved in the mission assignment
openfema,odp,mission_assignments,authority,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Authority or jurisdiction related to the mission assignment
openfema,odp,mission_assignments,dateReceived,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the mission assignment was received
openfema,odp,mission_assignments,dateRequired,18,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the mission assignment is required to be completed
openfema,odp,mission_assignments,popStartDate,19,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Start date for the period of performance of the mission assignment
openfema,odp,mission_assignments,popEndDate,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,End date for the period of performance of the mission assignment
openfema,odp,mission_assignments,dateObligated,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the mission assignment was obligated or funded
openfema,odp,mission_assignments,obligationAmount,22,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Amount of funds obligated for the mission assignment
openfema,odp,mission_assignments,sttCostSharePct,23,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of cost sharing by the state for the mission assignment
openfema,odp,mission_assignments,fedCostSharePct,24,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of cost sharing by the federal government for the mission assignment
openfema,odp,mission_assignments,sttCostShareAmt,25,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Amount of cost sharing by the state for the mission assignment
openfema,odp,mission_assignments,fedCostShareAmt,26,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Amount of cost sharing by the federal government for the mission assignment
openfema,odp,mission_assignments,maPopStartDate,27,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Start date for the period of performance of the mission assignment
openfema,odp,mission_assignments,maPopEndDate,28,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,End date for the period of performance of the mission assignment
openfema,odp,mission_assignments,maSttCostSharePct,29,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of cost sharing by the state for the mission assignment
openfema,odp,mission_assignments,maFedCostSharePct,30,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of cost sharing by the federal government for the mission assignment
openfema,odp,mission_assignments,maSttCostShareAmount,31,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Amount of cost sharing by the state for the mission assignment
openfema,odp,mission_assignments,maFedCostShareAmount,32,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Amount of cost sharing by the federal government for the mission assignment
openfema,odp,mission_assignments,maPriority,33,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Priority level assigned to the mission assignment
openfema,odp,mission_assignments,assistanceRequested,34,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type or nature of assistance requested for the mission assignment
openfema,odp,mission_assignments,statementOfWork,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Detailed description of the work to be performed under the mission assignment
openfema,odp,mission_assignments,id,36,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each record in the table
openfema,odp,mission_assignments,hash,37,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Hash value for data integrity and validation purposes
openfema,odp,mission_assignments,lastRefresh,38,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date and time when the data was last refreshed in the table
openfema,odp,mission_assignments,femadexLastRefresh,39,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date and time when data from FEMA's system was last refreshed in the table
openfema,odp,nfip_community_assistance_contacts,communityIdNumber,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each community participating in NFIP
openfema,odp,nfip_community_assistance_contacts,currentNfipParticipationStatus,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Current status of NFIP participation for the community
openfema,odp,nfip_community_assistance_contacts,communityName,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the community participating in NFIP
openfema,odp,nfip_community_assistance_contacts,county,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,County where the community is located
openfema,odp,nfip_community_assistance_contacts,state,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,State where the community is located
openfema,odp,nfip_community_assistance_contacts,femaRegion,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,FEMA region assigned to the community
openfema,odp,nfip_community_assistance_contacts,tribal,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicates if the community has tribal affiliation
openfema,odp,nfip_community_assistance_contacts,cacOpenDate,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the Community Assistance Contact was opened
openfema,odp,nfip_community_assistance_contacts,cacOrdinanceFinding,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Findings related to ordinances in the community
openfema,odp,nfip_community_assistance_contacts,cacEnforcementFinding,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Findings related to enforcement actions in the community
openfema,odp,nfip_community_assistance_contacts,cacEngineeringFinding,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Findings related to engineering assessments in the community
openfema,odp,nfip_community_assistance_contacts,cacOtherFinding,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Other findings related to community assistance
openfema,odp,nfip_community_assistance_contacts,cacViolations,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Violations identified in the community
openfema,odp,nfip_community_assistance_contacts,cacClosed,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicates if the Community Assistance Contact is closed
openfema,odp,nfip_community_assistance_contacts,cacAgency,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Agency responsible for managing the Community Assistance Contact
openfema,odp,nfip_community_assistance_contacts,lastRefresh,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date of the last data refresh for the record
openfema,odp,nfip_community_assistance_contacts,id,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each record in the table
openfema,odp,nfip_community_assistance_contacts,femadexLastRefresh,17,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of the last data refresh from FEMA's data exchange
openfema,odp,nfip_community_assistance_visits,communityIdNumber,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Identifier for the community
